,date,county,state,fips,cases
219701,2020-06-08,St. Joseph,Michigan,26149.0,156
219702,2020-06-08,Tuscola,Michigan,26157.0,204
219703,2020-06-08,Unknown,Michigan,,211
219704,2020-06-08,Van Buren,Michigan,26159.0,177
219705,2020-06-08,Washtenaw,Michigan,26161.0,2018
219706,2020-06-08,Wayne,Michigan,26163.0,21478
219707,2020-06-08,Wexford,Michigan,26165.0,18
222723,2020-06-09,Alcona,Michigan,26001.0,21
222724,2020-06-09,Allegan,Michigan,26005.0,273
222725,2020-06-09,Alpena,Michigan,26007.0,108
222726,2020-06-09,Antrim,Michigan,26009.0,13
222727,2020-06-09,Arenac,Michigan,26011.0,38
222728,2020-06-09,Baraga,Michigan,26013.0,1
222729,2020-06-09,Barry,Michigan,26015.0,87
222730,2020-06-09,Bay,Michigan,26017.0,385
222731,2020-06-09,Benzie,Michigan,26019.0,5
222732,2020-06-09,Berrien,Michigan,26021.0,869
222733,2020-06-09,Branch,Michigan,26023.0,946
222734,2020-06-09,Calhoun,Michigan,26025.0,470
222735,2020-06-09,Cass,Michigan,26027.0,108
222736,2020-06-09,Charlevoix,Michigan,26029.0,22
222737,2020-06-09,Cheboygan,Michigan,26031.0,26
222738,2020-06-09,Chippewa,Michigan,26033.0,4
222739,2020-06-09,Clare,Michigan,26035.0,23
222740,2020-06-09,Clinton,Michigan,26037.0,186
222741,2020-06-09,Crawford,Michigan,26039.0,63
222742,2020-06-09,Delta,Michigan,26041.0,20
222743,2020-06-09,Dickinson,Michigan,26043.0,6
222744,2020-06-09,Eaton,Michigan,26045.0,252
222745,2020-06-09,Emmet,Michigan,26047.0,27
222746,2020-06-09,Genesee,Michigan,26049.0,2552
222747,2020-06-09,Gladwin,Michigan,26051.0,19
222748,2020-06-09,Gogebic,Michigan,26053.0,6
222749,2020-06-09,Grand Traverse,Michigan,26055.0,40
222750,2020-06-09,Gratiot,Michigan,26057.0,94
222751,2020-06-09,Hillsdale,Michigan,26059.0,179
222752,2020-06-09,Houghton,Michigan,26061.0,8
222753,2020-06-09,Huron,Michigan,26063.0,59
222754,2020-06-09,Ingham,Michigan,26065.0,808
222755,2020-06-09,Ionia,Michigan,26067.0,180
222756,2020-06-09,Iosco,Michigan,26069.0,111
222757,2020-06-09,Iron,Michigan,26071.0,2
222758,2020-06-09,Isabella,Michigan,26073.0,94
222759,2020-06-09,Jackson,Michigan,26075.0,2041
222760,2020-06-09,Kalamazoo,Michigan,26077.0,935
222761,2020-06-09,Kalkaska,Michigan,26079.0,31
222762,2020-06-09,Kent,Michigan,26081.0,4231
222763,2020-06-09,Lake,Michigan,26085.0,7
222764,2020-06-09,Lapeer,Michigan,26087.0,517
222765,2020-06-09,Leelanau,Michigan,26089.0,12
222766,2020-06-09,Lenawee,Michigan,26091.0,919
222767,2020-06-09,Livingston,Michigan,26093.0,566
222768,2020-06-09,Luce,Michigan,26095.0,4
222769,2020-06-09,Mackinac,Michigan,26097.0,8
222770,2020-06-09,Macomb,Michigan,26099.0,7236
222771,2020-06-09,Manistee,Michigan,26101.0,24
222772,2020-06-09,Marquette,Michigan,26103.0,59
222773,2020-06-09,Mason,Michigan,26105.0,38
222774,2020-06-09,Mecosta,Michigan,26107.0,24
222775,2020-06-09,Menominee,Michigan,26109.0,9
222776,2020-06-09,Midland,Michigan,26111.0,128
222777,2020-06-09,Missaukee,Michigan,26113.0,22
222778,2020-06-09,Monroe,Michigan,26115.0,560
222779,2020-06-09,Montcalm,Michigan,26117.0,81
222780,2020-06-09,Montmorency,Michigan,26119.0,5
222781,2020-06-09,Muskegon,Michigan,26121.0,714
222782,2020-06-09,Newaygo,Michigan,26123.0,123
222783,2020-06-09,Oakland,Michigan,26125.0,11255
222784,2020-06-09,Oceana,Michigan,26127.0,103
222785,2020-06-09,Ogemaw,Michigan,26129.0,31
222786,2020-06-09,Osceola,Michigan,26133.0,18
222787,2020-06-09,Oscoda,Michigan,26135.0,8
222788,2020-06-09,Otsego,Michigan,26137.0,131
222789,2020-06-09,Ottawa,Michigan,26139.0,904
222790,2020-06-09,Presque Isle,Michigan,26141.0,11
222791,2020-06-09,Roscommon,Michigan,26143.0,24
222792,2020-06-09,Saginaw,Michigan,26145.0,1138
222793,2020-06-09,Sanilac,Michigan,26151.0,43
222794,2020-06-09,Schoolcraft,Michigan,26153.0,4
222795,2020-06-09,Shiawassee,Michigan,26155.0,261
222796,2020-06-09,St. Clair,Michigan,26147.0,516
222797,2020-06-09,St. Joseph,Michigan,26149.0,158
222798,2020-06-09,Tuscola,Michigan,26157.0,205
222799,2020-06-09,Unknown,Michigan,,208
222800,2020-06-09,Van Buren,Michigan,26159.0,179
222801,2020-06-09,Washtenaw,Michigan,26161.0,2020
222802,2020-06-09,Wayne,Michigan,26163.0,21556
222803,2020-06-09,Wexford,Michigan,26165.0,18
225821,2020-06-10,Alcona,Michigan,26001.0,21
225822,2020-06-10,Alger,Michigan,26003.0,1
225823,2020-06-10,Allegan,Michigan,26005.0,274
225824,2020-06-10,Alpena,Michigan,26007.0,113
225825,2020-06-10,Antrim,Michigan,26009.0,14
225826,2020-06-10,Arenac,Michigan,26011.0,38
225827,2020-06-10,Baraga,Michigan,26013.0,1
225828,2020-06-10,Barry,Michigan,26015.0,89
225829,2020-06-10,Bay,Michigan,26017.0,372
225830,2020-06-10,Benzie,Michigan,26019.0,5
225831,2020-06-10,Berrien,Michigan,26021.0,870
225832,2020-06-10,Branch,Michigan,26023.0,948
225833,2020-06-10,Calhoun,Michigan,26025.0,475
225834,2020-06-10,Cass,Michigan,26027.0,110
225835,2020-06-10,Charlevoix,Michigan,26029.0,22
225836,2020-06-10,Cheboygan,Michigan,26031.0,26
225837,2020-06-10,Chippewa,Michigan,26033.0,4
225838,2020-06-10,Clare,Michigan,26035.0,24
225839,2020-06-10,Clinton,Michigan,26037.0,187
225840,2020-06-10,Crawford,Michigan,26039.0,63
225841,2020-06-10,Delta,Michigan,26041.0,20
225842,2020-06-10,Dickinson,Michigan,26043.0,6
225843,2020-06-10,Eaton,Michigan,26045.0,255
225844,2020-06-10,Emmet,Michigan,26047.0,27
225845,2020-06-10,Genesee,Michigan,26049.0,2558
225846,2020-06-10,Gladwin,Michigan,26051.0,20
225847,2020-06-10,Gogebic,Michigan,26053.0,5
225848,2020-06-10,Grand Traverse,Michigan,26055.0,40
225849,2020-06-10,Gratiot,Michigan,26057.0,94
225850,2020-06-10,Hillsdale,Michigan,26059.0,179
225851,2020-06-10,Houghton,Michigan,26061.0,8
225852,2020-06-10,Huron,Michigan,26063.0,60
225853,2020-06-10,Ingham,Michigan,26065.0,810
225854,2020-06-10,Ionia,Michigan,26067.0,180
225855,2020-06-10,Iosco,Michigan,26069.0,111
225856,2020-06-10,Iron,Michigan,26071.0,2
225857,2020-06-10,Isabella,Michigan,26073.0,95
225858,2020-06-10,Jackson,Michigan,26075.0,2051
225859,2020-06-10,Kalamazoo,Michigan,26077.0,940
225860,2020-06-10,Kalkaska,Michigan,26079.0,31
225861,2020-06-10,Kent,Michigan,26081.0,4267
225862,2020-06-10,Keweenaw,Michigan,26083.0,1
225863,2020-06-10,Lake,Michigan,26085.0,7
225864,2020-06-10,Lapeer,Michigan,26087.0,516
225865,2020-06-10,Leelanau,Michigan,26089.0,12
225866,2020-06-10,Lenawee,Michigan,26091.0,919
225867,2020-06-10,Livingston,Michigan,26093.0,567
225868,2020-06-10,Luce,Michigan,26095.0,4
225869,2020-06-10,Mackinac,Michigan,26097.0,8
225870,2020-06-10,Macomb,Michigan,26099.0,7239
225871,2020-06-10,Manistee,Michigan,26101.0,24
225872,2020-06-10,Marquette,Michigan,26103.0,59
225873,2020-06-10,Mason,Michigan,26105.0,38
225874,2020-06-10,Mecosta,Michigan,26107.0,24
225875,2020-06-10,Menominee,Michigan,26109.0,9
225876,2020-06-10,Midland,Michigan,26111.0,138
225877,2020-06-10,Missaukee,Michigan,26113.0,23
225878,2020-06-10,Monroe,Michigan,26115.0,560
225879,2020-06-10,Montcalm,Michigan,26117.0,83
225880,2020-06-10,Montmorency,Michigan,26119.0,5
225881,2020-06-10,Muskegon,Michigan,26121.0,726
225882,2020-06-10,Newaygo,Michigan,26123.0,125
225883,2020-06-10,Oakland,Michigan,26125.0,11262
225884,2020-06-10,Oceana,Michigan,26127.0,103
225885,2020-06-10,Ogemaw,Michigan,26129.0,31
225886,2020-06-10,Osceola,Michigan,26133.0,18
225887,2020-06-10,Oscoda,Michigan,26135.0,8
225888,2020-06-10,Otsego,Michigan,26137.0,131
225889,2020-06-10,Ottawa,Michigan,26139.0,909
225890,2020-06-10,Presque Isle,Michigan,26141.0,11
225891,2020-06-10,Roscommon,Michigan,26143.0,24
225892,2020-06-10,Saginaw,Michigan,26145.0,1139
225893,2020-06-10,Sanilac,Michigan,26151.0,43
225894,2020-06-10,Schoolcraft,Michigan,26153.0,4
225895,2020-06-10,Shiawassee,Michigan,26155.0,262
225896,2020-06-10,St. Clair,Michigan,26147.0,517
225897,2020-06-10,St. Joseph,Michigan,26149.0,160
225898,2020-06-10,Tuscola,Michigan,26157.0,206
225899,2020-06-10,Unknown,Michigan,,203
225900,2020-06-10,Van Buren,Michigan,26159.0,195
225901,2020-06-10,Washtenaw,Michigan,26161.0,2037
225902,2020-06-10,Wayne,Michigan,26163.0,21593
225903,2020-06-10,Wexford,Michigan,26165.0,18
228924,2020-06-11,Alcona,Michigan,26001.0,21
228925,2020-06-11,Alger,Michigan,26003.0,1
228926,2020-06-11,Allegan,Michigan,26005.0,277
228927,2020-06-11,Alpena,Michigan,26007.0,114
228928,2020-06-11,Antrim,Michigan,26009.0,14
228929,2020-06-11,Arenac,Michigan,26011.0,38
228930,2020-06-11,Baraga,Michigan,26013.0,1
228931,2020-06-11,Barry,Michigan,26015.0,90
228932,2020-06-11,Bay,Michigan,26017.0,385
228933,2020-06-11,Benzie,Michigan,26019.0,5
228934,2020-06-11,Berrien,Michigan,26021.0,875
228935,2020-06-11,Branch,Michigan,26023.0,953
228936,2020-06-11,Calhoun,Michigan,26025.0,477
228937,2020-06-11,Cass,Michigan,26027.0,112
228938,2020-06-11,Charlevoix,Michigan,26029.0,22
228939,2020-06-11,Cheboygan,Michigan,26031.0,26
228940,2020-06-11,Chippewa,Michigan,26033.0,4
228941,2020-06-11,Clare,Michigan,26035.0,24
228942,2020-06-11,Clinton,Michigan,26037.0,188
228943,2020-06-11,Crawford,Michigan,26039.0,63
228944,2020-06-11,Delta,Michigan,26041.0,20
228945,2020-06-11,Dickinson,Michigan,26043.0,6
228946,2020-06-11,Eaton,Michigan,26045.0,255
228947,2020-06-11,Emmet,Michigan,26047.0,27
228948,2020-06-11,Genesee,Michigan,26049.0,2564
228949,2020-06-11,Gladwin,Michigan,26051.0,20
228950,2020-06-11,Gogebic,Michigan,26053.0,5
228951,2020-06-11,Grand Traverse,Michigan,26055.0,41
228952,2020-06-11,Gratiot,Michigan,26057.0,95
228953,2020-06-11,Hillsdale,Michigan,26059.0,179
228954,2020-06-11,Houghton,Michigan,26061.0,8
228955,2020-06-11,Huron,Michigan,26063.0,60
228956,2020-06-11,Ingham,Michigan,26065.0,832
228957,2020-06-11,Ionia,Michigan,26067.0,181
228958,2020-06-11,Iosco,Michigan,26069.0,111
228959,2020-06-11,Iron,Michigan,26071.0,2
228960,2020-06-11,Isabella,Michigan,26073.0,95
228961,2020-06-11,Jackson,Michigan,26075.0,2055
228962,2020-06-11,Kalamazoo,Michigan,26077.0,943
228963,2020-06-11,Kalkaska,Michigan,26079.0,31
228964,2020-06-11,Kent,Michigan,26081.0,4297
228965,2020-06-11,Keweenaw,Michigan,26083.0,1
228966,2020-06-11,Lake,Michigan,26085.0,7
228967,2020-06-11,Lapeer,Michigan,26087.0,517
228968,2020-06-11,Leelanau,Michigan,26089.0,12
228969,2020-06-11,Lenawee,Michigan,26091.0,921
228970,2020-06-11,Livingston,Michigan,26093.0,567
228971,2020-06-11,Luce,Michigan,26095.0,4
228972,2020-06-11,Mackinac,Michigan,26097.0,8
228973,2020-06-11,Macomb,Michigan,26099.0,7245
228974,2020-06-11,Manistee,Michigan,26101.0,24
228975,2020-06-11,Marquette,Michigan,26103.0,59
228976,2020-06-11,Mason,Michigan,26105.0,38
228977,2020-06-11,Mecosta,Michigan,26107.0,24
228978,2020-06-11,Menominee,Michigan,26109.0,9
228979,2020-06-11,Midland,Michigan,26111.0,140
228980,2020-06-11,Missaukee,Michigan,26113.0,23
228981,2020-06-11,Monroe,Michigan,26115.0,561
228982,2020-06-11,Montcalm,Michigan,26117.0,83
228983,2020-06-11,Montmorency,Michigan,26119.0,5
228984,2020-06-11,Muskegon,Michigan,26121.0,730
228985,2020-06-11,Newaygo,Michigan,26123.0,125
228986,2020-06-11,Oakland,Michigan,26125.0,11283
228987,2020-06-11,Oceana,Michigan,26127.0,103
228988,2020-06-11,Ogemaw,Michigan,26129.0,31
228989,2020-06-11,Osceola,Michigan,26133.0,18
228990,2020-06-11,Oscoda,Michigan,26135.0,8
228991,2020-06-11,Otsego,Michigan,26137.0,131
228992,2020-06-11,Ottawa,Michigan,26139.0,918
228993,2020-06-11,Presque Isle,Michigan,26141.0,12
228994,2020-06-11,Roscommon,Michigan,26143.0,24
228995,2020-06-11,Saginaw,Michigan,26145.0,1149
228996,2020-06-11,Sanilac,Michigan,26151.0,43
228997,2020-06-11,Schoolcraft,Michigan,26153.0,4
228998,2020-06-11,Shiawassee,Michigan,26155.0,263
228999,2020-06-11,St. Clair,Michigan,26147.0,517
229000,2020-06-11,St. Joseph,Michigan,26149.0,166
229001,2020-06-11,Tuscola,Michigan,26157.0,207
229002,2020-06-11,Unknown,Michigan,,220
229003,2020-06-11,Van Buren,Michigan,26159.0,195
229004,2020-06-11,Washtenaw,Michigan,26161.0,2045
229005,2020-06-11,Wayne,Michigan,26163.0,21652
229006,2020-06-11,Wexford,Michigan,26165.0,18
232030,2020-06-12,Alcona,Michigan,26001.0,21
232031,2020-06-12,Alger,Michigan,26003.0,1
232032,2020-06-12,Allegan,Michigan,26005.0,280
232033,2020-06-12,Alpena,Michigan,26007.0,115
232034,2020-06-12,Antrim,Michigan,26009.0,14
232035,2020-06-12,Arenac,Michigan,26011.0,38
232036,2020-06-12,Baraga,Michigan,26013.0,1
232037,2020-06-12,Barry,Michigan,26015.0,91
232038,2020-06-12,Bay,Michigan,26017.0,381
232039,2020-06-12,Benzie,Michigan,26019.0,5
232040,2020-06-12,Berrien,Michigan,26021.0,879
232041,2020-06-12,Branch,Michigan,26023.0,954
232042,2020-06-12,Calhoun,Michigan,26025.0,481
232043,2020-06-12,Cass,Michigan,26027.0,114
232044,2020-06-12,Charlevoix,Michigan,26029.0,23
232045,2020-06-12,Cheboygan,Michigan,26031.0,26
232046,2020-06-12,Chippewa,Michigan,26033.0,4
232047,2020-06-12,Clare,Michigan,26035.0,24
232048,2020-06-12,Clinton,Michigan,26037.0,188
232049,2020-06-12,Crawford,Michigan,26039.0,63
232050,2020-06-12,Delta,Michigan,26041.0,21
232051,2020-06-12,Dickinson,Michigan,26043.0,7
232052,2020-06-12,Eaton,Michigan,26045.0,256
232053,2020-06-12,Emmet,Michigan,26047.0,27
232054,2020-06-12,Genesee,Michigan,26049.0,2566
232055,2020-06-12,Gladwin,Michigan,26051.0,20
232056,2020-06-12,Gogebic,Michigan,26053.0,5
232057,2020-06-12,Grand Traverse,Michigan,26055.0,41
232058,2020-06-12,Gratiot,Michigan,26057.0,94
232059,2020-06-12,Hillsdale,Michigan,26059.0,179
232060,2020-06-12,Houghton,Michigan,26061.0,8
232061,2020-06-12,Huron,Michigan,26063.0,60
232062,2020-06-12,Ingham,Michigan,26065.0,815
232063,2020-06-12,Ionia,Michigan,26067.0,183
232064,2020-06-12,Iosco,Michigan,26069.0,112
232065,2020-06-12,Iron,Michigan,26071.0,2
232066,2020-06-12,Isabella,Michigan,26073.0,95
232067,2020-06-12,Jackson,Michigan,26075.0,2051
232068,2020-06-12,Kalamazoo,Michigan,26077.0,949
232069,2020-06-12,Kalkaska,Michigan,26079.0,31
232070,2020-06-12,Kent,Michigan,26081.0,4426
232071,2020-06-12,Keweenaw,Michigan,26083.0,1
232072,2020-06-12,Lake,Michigan,26085.0,7
232073,2020-06-12,Lapeer,Michigan,26087.0,517
232074,2020-06-12,Leelanau,Michigan,26089.0,12
232075,2020-06-12,Lenawee,Michigan,26091.0,923
232076,2020-06-12,Livingston,Michigan,26093.0,568
232077,2020-06-12,Luce,Michigan,26095.0,4
232078,2020-06-12,Mackinac,Michigan,26097.0,8
232079,2020-06-12,Macomb,Michigan,26099.0,7255
232080,2020-06-12,Manistee,Michigan,26101.0,24
232081,2020-06-12,Marquette,Michigan,26103.0,59
232082,2020-06-12,Mason,Michigan,26105.0,38
232083,2020-06-12,Mecosta,Michigan,26107.0,24
232084,2020-06-12,Menominee,Michigan,26109.0,9
232085,2020-06-12,Midland,Michigan,26111.0,145
232086,2020-06-12,Missaukee,Michigan,26113.0,23
232087,2020-06-12,Monroe,Michigan,26115.0,562
232088,2020-06-12,Montcalm,Michigan,26117.0,82
232089,2020-06-12,Montmorency,Michigan,26119.0,5
232090,2020-06-12,Muskegon,Michigan,26121.0,733
232091,2020-06-12,Newaygo,Michigan,26123.0,125
232092,2020-06-12,Oakland,Michigan,26125.0,11286
232093,2020-06-12,Oceana,Michigan,26127.0,105
232094,2020-06-12,Ogemaw,Michigan,26129.0,32
232095,2020-06-12,Osceola,Michigan,26133.0,18
232096,2020-06-12,Oscoda,Michigan,26135.0,8
232097,2020-06-12,Otsego,Michigan,26137.0,131
232098,2020-06-12,Ottawa,Michigan,26139.0,938
232099,2020-06-12,Presque Isle,Michigan,26141.0,12
232100,2020-06-12,Roscommon,Michigan,26143.0,25
232101,2020-06-12,Saginaw,Michigan,26145.0,1148
232102,2020-06-12,Sanilac,Michigan,26151.0,43
232103,2020-06-12,Schoolcraft,Michigan,26153.0,4
232104,2020-06-12,Shiawassee,Michigan,26155.0,264
232105,2020-06-12,St. Clair,Michigan,26147.0,517
232106,2020-06-12,St. Joseph,Michigan,26149.0,171
232107,2020-06-12,Tuscola,Michigan,26157.0,208
232108,2020-06-12,Unknown,Michigan,,232
232109,2020-06-12,Van Buren,Michigan,26159.0,200
232110,2020-06-12,Washtenaw,Michigan,26161.0,2062
232111,2020-06-12,Wayne,Michigan,26163.0,21683
232112,2020-06-12,Wexford,Michigan,26165.0,19
235136,2020-06-13,Alcona,Michigan,26001.0,21
235137,2020-06-13,Alger,Michigan,26003.0,1
235138,2020-06-13,Allegan,Michigan,26005.0,283
235139,2020-06-13,Alpena,Michigan,26007.0,115
235140,2020-06-13,Antrim,Michigan,26009.0,14
235141,2020-06-13,Arenac,Michigan,26011.0,38
235142,2020-06-13,Baraga,Michigan,26013.0,1
235143,2020-06-13,Barry,Michigan,26015.0,91
235144,2020-06-13,Bay,Michigan,26017.0,376
235145,2020-06-13,Benzie,Michigan,26019.0,5
235146,2020-06-13,Berrien,Michigan,26021.0,885
235147,2020-06-13,Branch,Michigan,26023.0,957
235148,2020-06-13,Calhoun,Michigan,26025.0,484
235149,2020-06-13,Cass,Michigan,26027.0,114
235150,2020-06-13,Charlevoix,Michigan,26029.0,23
235151,2020-06-13,Cheboygan,Michigan,26031.0,26
235152,2020-06-13,Chippewa,Michigan,26033.0,4
235153,2020-06-13,Clare,Michigan,26035.0,24
235154,2020-06-13,Clinton,Michigan,26037.0,188
235155,2020-06-13,Crawford,Michigan,26039.0,63
235156,2020-06-13,Delta,Michigan,26041.0,21
235157,2020-06-13,Dickinson,Michigan,26043.0,7
235158,2020-06-13,Eaton,Michigan,26045.0,256
235159,2020-06-13,Emmet,Michigan,26047.0,27
235160,2020-06-13,Genesee,Michigan,26049.0,2573
235161,2020-06-13,Gladwin,Michigan,26051.0,20
235162,2020-06-13,Gogebic,Michigan,26053.0,5
235163,2020-06-13,Grand Traverse,Michigan,26055.0,41
235164,2020-06-13,Gratiot,Michigan,26057.0,97
235165,2020-06-13,Hillsdale,Michigan,26059.0,179
235166,2020-06-13,Houghton,Michigan,26061.0,8
235167,2020-06-13,Huron,Michigan,26063.0,60
235168,2020-06-13,Ingham,Michigan,26065.0,824
235169,2020-06-13,Ionia,Michigan,26067.0,183
235170,2020-06-13,Iosco,Michigan,26069.0,112
235171,2020-06-13,Iron,Michigan,26071.0,2
235172,2020-06-13,Isabella,Michigan,26073.0,96
235173,2020-06-13,Jackson,Michigan,26075.0,2053
235174,2020-06-13,Kalamazoo,Michigan,26077.0,952
235175,2020-06-13,Kalkaska,Michigan,26079.0,31
235176,2020-06-13,Kent,Michigan,26081.0,4433
235177,2020-06-13,Keweenaw,Michigan,26083.0,1
235178,2020-06-13,Lake,Michigan,26085.0,7
235179,2020-06-13,Lapeer,Michigan,26087.0,519
235180,2020-06-13,Leelanau,Michigan,26089.0,12
235181,2020-06-13,Lenawee,Michigan,26091.0,923
235182,2020-06-13,Livingston,Michigan,26093.0,568
235183,2020-06-13,Luce,Michigan,26095.0,4
235184,2020-06-13,Mackinac,Michigan,26097.0,8
235185,2020-06-13,Macomb,Michigan,26099.0,7274
235186,2020-06-13,Manistee,Michigan,26101.0,24
235187,2020-06-13,Marquette,Michigan,26103.0,59
235188,2020-06-13,Mason,Michigan,26105.0,38
235189,2020-06-13,Mecosta,Michigan,26107.0,25
235190,2020-06-13,Menominee,Michigan,26109.0,9
235191,2020-06-13,Midland,Michigan,26111.0,152
235192,2020-06-13,Missaukee,Michigan,26113.0,23
235193,2020-06-13,Monroe,Michigan,26115.0,568
235194,2020-06-13,Montcalm,Michigan,26117.0,82
235195,2020-06-13,Montmorency,Michigan,26119.0,5
235196,2020-06-13,Muskegon,Michigan,26121.0,734
235197,2020-06-13,Newaygo,Michigan,26123.0,126
235198,2020-06-13,Oakland,Michigan,26125.0,11298
235199,2020-06-13,Oceana,Michigan,26127.0,107
235200,2020-06-13,Ogemaw,Michigan,26129.0,32
235201,2020-06-13,Osceola,Michigan,26133.0,21
235202,2020-06-13,Oscoda,Michigan,26135.0,8
235203,2020-06-13,Otsego,Michigan,26137.0,131
235204,2020-06-13,Ottawa,Michigan,26139.0,939
235205,2020-06-13,Presque Isle,Michigan,26141.0,12
235206,2020-06-13,Roscommon,Michigan,26143.0,25
235207,2020-06-13,Saginaw,Michigan,26145.0,1152
235208,2020-06-13,Sanilac,Michigan,26151.0,44
235209,2020-06-13,Schoolcraft,Michigan,26153.0,4
235210,2020-06-13,Shiawassee,Michigan,26155.0,264
235211,2020-06-13,St. Clair,Michigan,26147.0,519
235212,2020-06-13,St. Joseph,Michigan,26149.0,175
235213,2020-06-13,Tuscola,Michigan,26157.0,209
235214,2020-06-13,Unknown,Michigan,,207
235215,2020-06-13,Van Buren,Michigan,26159.0,202
235216,2020-06-13,Washtenaw,Michigan,26161.0,2068
235217,2020-06-13,Wayne,Michigan,26163.0,21734
235218,2020-06-13,Wexford,Michigan,26165.0,19
238244,2020-06-14,Alcona,Michigan,26001.0,21
238245,2020-06-14,Alger,Michigan,26003.0,1
238246,2020-06-14,Allegan,Michigan,26005.0,286
238247,2020-06-14,Alpena,Michigan,26007.0,115
238248,2020-06-14,Antrim,Michigan,26009.0,14
238249,2020-06-14,Arenac,Michigan,26011.0,38
238250,2020-06-14,Baraga,Michigan,26013.0,1
238251,2020-06-14,Barry,Michigan,26015.0,91
238252,2020-06-14,Bay,Michigan,26017.0,377
238253,2020-06-14,Benzie,Michigan,26019.0,5
238254,2020-06-14,Berrien,Michigan,26021.0,888
238255,2020-06-14,Branch,Michigan,26023.0,1028
238256,2020-06-14,Calhoun,Michigan,26025.0,486
238257,2020-06-14,Cass,Michigan,26027.0,115
238258,2020-06-14,Charlevoix,Michigan,26029.0,23
238259,2020-06-14,Cheboygan,Michigan,26031.0,26
238260,2020-06-14,Chippewa,Michigan,26033.0,4
238261,2020-06-14,Clare,Michigan,26035.0,25
238262,2020-06-14,Clinton,Michigan,26037.0,190
238263,2020-06-14,Crawford,Michigan,26039.0,63
238264,2020-06-14,Delta,Michigan,26041.0,21
238265,2020-06-14,Dickinson,Michigan,26043.0,7
238266,2020-06-14,Eaton,Michigan,26045.0,257
238267,2020-06-14,Emmet,Michigan,26047.0,27
238268,2020-06-14,Genesee,Michigan,26049.0,2574
238269,2020-06-14,Gladwin,Michigan,26051.0,20
238270,2020-06-14,Gogebic,Michigan,26053.0,5
238271,2020-06-14,Grand Traverse,Michigan,26055.0,41
238272,2020-06-14,Gratiot,Michigan,26057.0,97
238273,2020-06-14,Hillsdale,Michigan,26059.0,179
238274,2020-06-14,Houghton,Michigan,26061.0,8
238275,2020-06-14,Huron,Michigan,26063.0,60
238276,2020-06-14,Ingham,Michigan,26065.0,825
238277,2020-06-14,Ionia,Michigan,26067.0,183
238278,2020-06-14,Iosco,Michigan,26069.0,112
238279,2020-06-14,Iron,Michigan,26071.0,2
238280,2020-06-14,Isabella,Michigan,26073.0,97
238281,2020-06-14,Jackson,Michigan,26075.0,2054
238282,2020-06-14,Kalamazoo,Michigan,26077.0,954
238283,2020-06-14,Kalkaska,Michigan,26079.0,31
238284,2020-06-14,Kent,Michigan,26081.0,4467
238285,2020-06-14,Keweenaw,Michigan,26083.0,1
238286,2020-06-14,Lake,Michigan,26085.0,7
238287,2020-06-14,Lapeer,Michigan,26087.0,520
238288,2020-06-14,Leelanau,Michigan,26089.0,12
238289,2020-06-14,Lenawee,Michigan,26091.0,924
238290,2020-06-14,Livingston,Michigan,26093.0,568
238291,2020-06-14,Luce,Michigan,26095.0,4
238292,2020-06-14,Mackinac,Michigan,26097.0,8
238293,2020-06-14,Macomb,Michigan,26099.0,7289
238294,2020-06-14,Manistee,Michigan,26101.0,24
238295,2020-06-14,Marquette,Michigan,26103.0,59
238296,2020-06-14,Mason,Michigan,26105.0,38
238297,2020-06-14,Mecosta,Michigan,26107.0,25
238298,2020-06-14,Menominee,Michigan,26109.0,9
238299,2020-06-14,Midland,Michigan,26111.0,152
238300,2020-06-14,Missaukee,Michigan,26113.0,23
238301,2020-06-14,Monroe,Michigan,26115.0,569
238302,2020-06-14,Montcalm,Michigan,26117.0,82
238303,2020-06-14,Montmorency,Michigan,26119.0,5
238304,2020-06-14,Muskegon,Michigan,26121.0,740
238305,2020-06-14,Newaygo,Michigan,26123.0,127
238306,2020-06-14,Oakland,Michigan,26125.0,11306
238307,2020-06-14,Oceana,Michigan,26127.0,109
238308,2020-06-14,Ogemaw,Michigan,26129.0,31
238309,2020-06-14,Osceola,Michigan,26133.0,21
238310,2020-06-14,Oscoda,Michigan,26135.0,8
238311,2020-06-14,Otsego,Michigan,26137.0,131
238312,2020-06-14,Ottawa,Michigan,26139.0,944
238313,2020-06-14,Presque Isle,Michigan,26141.0,12
238314,2020-06-14,Roscommon,Michigan,26143.0,25
238315,2020-06-14,Saginaw,Michigan,26145.0,1158
238316,2020-06-14,Sanilac,Michigan,26151.0,44
238317,2020-06-14,Schoolcraft,Michigan,26153.0,4
238318,2020-06-14,Shiawassee,Michigan,26155.0,265
238319,2020-06-14,St. Clair,Michigan,26147.0,521
238320,2020-06-14,St. Joseph,Michigan,26149.0,177
238321,2020-06-14,Tuscola,Michigan,26157.0,210
238322,2020-06-14,Unknown,Michigan,,209
238323,2020-06-14,Van Buren,Michigan,26159.0,206
238324,2020-06-14,Washtenaw,Michigan,26161.0,2069
238325,2020-06-14,Wayne,Michigan,26163.0,21772
238326,2020-06-14,Wexford,Michigan,26165.0,20
241354,2020-06-15,Alcona,Michigan,26001.0,21
241355,2020-06-15,Alger,Michigan,26003.0,1
241356,2020-06-15,Allegan,Michigan,26005.0,287
241357,2020-06-15,Alpena,Michigan,26007.0,115
241358,2020-06-15,Antrim,Michigan,26009.0,14
